x,y,z
0.86,3.86,56.39
0.88,3.86,56.42
0.90,3.86,56.45
0.92,3.86,56.49
0.94,3.86,56.52
0.96,3.86,56.56
0.98,3.86,56.60
1.00,3.86,56.64
1.02,3.86,56.68
1.04,3.86,56.72
1.06,3.86,56.77
1.08,3.86,56.82
1.10,3.86,56.86
1.12,3.86,56.91
1.14,3.86,56.97
1.16,3.86,57.02
1.18,3.86,57.07
1.20,3.86,57.13
1.22,3.86,57.19
1.24,3.86,57.25
1.26,3.86,57.31
1.28,3.86,57.37
1.30,3.86,57.44
1.32,3.86,57.50
1.34,3.86,57.57
1.36,3.86,57.64
1.38,3.86,57.71
1.40,3.86,57.79
1.42,3.86,57.86
1.44,3.86,57.94
1.46,3.86,58.01
1.48,3.86,58.09
1.50,3.86,58.17
1.52,3.86,58.26
1.54,3.86,58.34
1.56,3.86,58.43
1.58,3.86,58.52
1.60,3.86,58.60
1.62,3.86,58.70
1.64,3.86,58.79
1.66,3.86,58.88
1.68,3.86,58.98
1.70,3.86,59.08
1.72,3.86,59.17
1.74,3.86,59.28
1.76,3.86,59.38
1.78,3.86,59.48
1.80,3.86,59.59
1.82,3.86,59.70
1.84,3.86,59.80
1.86,3.86,59.91
1.88,3.86,60.03
1.90,3.86,60.14
1.92,3.86,60.26
1.94,3.86,60.37
1.96,3.86,60.49
1.98,3.86,60.61
2.00,3.86,60.73
2.02,3.86,60.86
2.04,3.86,60.98
2.06,3.86,61.11
2.08,3.86,61.24
2.10,3.86,61.37
2.12,3.86,61.50
2.14,3.86,61.64
2.16,3.86,61.77
2.18,3.86,61.91
2.20,3.86,62.05
2.22,3.86,62.19
2.24,3.86,62.33
2.26,3.86,62.47
2.28,3.86,62.62
2.30,3.86,62.76
2.32,3.86,62.91
2.34,3.86,63.06
2.36,3.86,63.21
2.38,3.86,63.37
2.40,3.86,63.52
2.42,3.86,63.68
2.44,3.86,63.83
2.46,3.86,63.99
2.48,3.86,64.16
2.50,3.86,64.32
2.52,3.86,64.48
2.54,3.86,64.65
2.56,3.86,64.82
2.58,3.86,64.99
2.60,3.86,65.16
2.62,3.86,65.33
2.64,3.86,65.51
2.66,3.86,65.68
2.68,3.86,65.86
2.70,3.86,66.04
2.72,3.86,66.22
2.74,3.86,66.40
2.76,3.86,66.59
2.78,3.86,66.77
2.80,3.86,66.96
2.82,3.86,67.15
2.84,3.86,67.34
2.86,3.86,67.53
2.88,3.86,67.73
2.90,3.86,67.92
2.92,3.86,68.12
2.94,3.86,68.32
2.96,3.86,68.52
2.98,3.86,68.72
3.00,3.86,68.93
3.02,3.86,69.13
3.04,3.86,69.34
3.06,3.86,69.55
3.08,3.86,69.76
3.10,3.86,69.97
3.12,3.86,70.19
3.14,3.86,70.40
3.16,3.86,70.62
3.18,3.86,70.84
3.20,3.86,71.06
3.22,3.86,71.28
3.24,3.86,71.50
3.26,3.86,71.73
3.28,3.86,71.95
3.30,3.86,72.18
3.32,3.86,72.41
3.34,3.86,72.65
3.36,3.86,72.88
3.38,3.86,73.11
3.40,3.86,73.35
3.42,3.86,73.59
3.44,3.86,73.83
3.46,3.86,74.07
3.48,3.86,74.31
3.50,3.86,74.56
3.52,3.86,74.81
3.54,3.86,75.05
3.56,3.86,75.30
3.58,3.86,75.55
3.60,3.86,75.81
3.62,3.86,76.06
3.64,3.86,76.32
3.66,3.86,76.58
3.68,3.86,76.84
3.70,3.86,77.10
3.72,3.86,77.36
3.74,3.86,77.63
3.76,3.86,77.89
3.78,3.86,78.16
3.80,3.86,78.43
3.82,3.86,78.70
3.84,3.86,78.97
3.86,3.86,79.25
3.88,3.86,79.52
3.90,3.86,79.80
3.92,3.86,80.08
3.94,3.86,80.36
3.96,3.86,80.64
3.98,3.86,80.93
4.00,3.86,81.21
0.00,3.88,57.05
0.02,3.88,57.02
0.04,3.88,56.98
0.06,3.88,56.94
0.08,3.88,56.91
0.10,3.88,56.88
0.12,3.88,56.84
0.14,3.88,56.82
0.16,3.88,56.79
0.18,3.88,56.76
0.20,3.88,56.74
0.22,3.88,56.71
0.24,3.88,56.69
0.26,3.88,56.67
0.28,3.88,56.65
0.30,3.88,56.64
0.32,3.88,56.62
0.34,3.88,56.61
0.36,3.88,56.60
0.38,3.88,56.59
0.40,3.88,56.58
0.42,3.88,56.57
0.44,3.88,56.57
0.46,3.88,56.56
0.48,3.88,56.56
0.50,3.88,56.56
0.52,3.88,56.56
0.54,3.88,56.56
0.56,3.88,56.57
0.58,3.88,56.57
0.60,3.88,56.58
0.62,3.88,56.59
0.64,3.88,56.60
0.66,3.88,56.61
0.68,3.88,56.62
0.70,3.88,56.64
0.72,3.88,56.65
0.74,3.88,56.67
0.76,3.88,56.69
0.78,3.88,56.71
0.80,3.88,56.74
0.82,3.88,56.76
0.84,3.88,56.79
0.86,3.88,56.82
0.88,3.88,56.84
0.90,3.88,56.88
0.92,3.88,56.91
0.94,3.88,56.94
0.96,3.88,56.98
0.98,3.88,57.02
1.00,3.88,57.05
1.02,3.88,57.09
1.04,3.88,57.14
1.06,3.88,57.18
1.08,3.88,57.23
1.10,3.88,57.27
1.12,3.88,57.32
1.14,3.88,57.37
1.16,3.88,57.42
1.18,3.88,57.48
1.20,3.88,57.53
1.22,3.88,57.59
1.24,3.88,57.64
1.26,3.88,57.70
1.28,3.88,57.77
1.30,3.88,57.83
1.32,3.88,57.89
1.34,3.88,57.96
1.36,3.88,58.03
1.38,3.88,58.09
1.40,3.88,58.17
1.42,3.88,58.24
1.44,3.88,58.31
1.46,3.88,58.39
1.48,3.88,58.46
1.50,3.88,58.54
1.52,3.88,58.62
1.54,3.88,58.70
1.56,3.88,58.79
1.58,3.88,58.87
1.60,3.88,58.96
1.62,3.88,59.05
1.64,3.88,59.14
1.66,3.88,59.23
1.68,3.88,59.32
1.70,3.88,59.42
1.72,3.88,59.51
1.74,3.88,59.61
1.76,3.88,59.71
1.78,3.88,59.81
1.80,3.88,59.91
1.82,3.88,60.02
1.84,3.88,60.12
1.86,3.88,60.23
1.88,3.88,60.34
1.90,3.88,60.45
1.92,3.88,60.56
1.94,3.88,60.67
1.96,3.88,60.79
1.98,3.88,60.90
2.00,3.88,61.02
2.02,3.88,61.14
2.04,3.88,61.26
2.06,3.88,61.39
2.08,3.88,61.51
2.10,3.88,61.64
2.12,3.88,61.76
2.14,3.88,61.89
2.16,3.88,62.03
2.18,3.88,62.16
2.20,3.88,62.29
2.22,3.88,62.43
2.24,3.88,62.56
2.26,3.88,62.70
2.28,3.88,62.84
2.30,3.88,62.99
2.32,3.88,63.13
2.34,3.88,63.28
2.36,3.88,63.42
2.38,3.88,63.57
2.40,3.88,63.72
2.42,3.88,63.87
2.44,3.88,64.03
2.46,3.88,64.18
2.48,3.88,64.34
2.50,3.88,64.49
2.52,3.88,64.65
2.54,3.88,64.81
2.56,3.88,64.98
2.58,3.88,65.14
2.60,3.88,65.31
2.62,3.88,65.47
2.64,3.88,65.64
2.66,3.88,65.81
2.68,3.88,65.99
2.70,3.88,66.16
2.72,3.88,66.34
2.74,3.88,66.51
2.76,3.88,66.69
2.78,3.88,66.87
2.80,3.88,67.05
2.82,3.88,67.24
2.84,3.88,67.42
2.86,3.88,67.61
2.88,3.88,67.80
2.90,3.88,67.99
2.92,3.88,68.18
2.94,3.88,68.37
2.96,3.88,68.56
2.98,3.88,68.76
3.00,3.88,68.96
3.02,3.88,69.16
3.04,3.88,69.36
3.06,3.88,69.56
3.08,3.88,69.76
3.10,3.88,69.97
3.12,3.88,70.18
3.14,3.88,70.39
3.16,3.88,70.60
3.18,3.88,70.81
3.20,3.88,71.02
3.22,3.88,71.24
3.24,3.88,71.45
3.26,3.88,71.67
3.28,3.88,71.89
3.30,3.88,72.11
3.32,3.88,72.34
3.34,3.88,72.56
3.36,3.88,72.79
3.38,3.88,73.01
3.40,3.88,73.24
3.42,3.88,73.47
3.44,3.88,73.71
3.46,3.88,73.94
3.48,3.88,74.18
3.50,3.88,74.41
3.52,3.88,74.65
3.54,3.88,74.89
3.56,3.88,75.14
3.58,3.88,75.38
3.60,3.88,75.62
3.62,3.88,75.87
3.64,3.88,76.12
3.66,3.88,76.37
3.68,3.88,76.62
3.70,3.88,76.87
3.72,3.88,77.13
3.74,3.88,77.39
3.76,3.88,77.64
3.78,3.88,77.90
3.80,3.88,78.16
3.82,3.88,78.43
3.84,3.88,78.69
3.86,3.88,78.96
3.88,3.88,79.22
3.90,3.88,79.49
3.92,3.88,79.76
3.94,3.88,80.04
3.96,3.88,80.31
3.98,3.88,80.59
4.00,3.88,80.86
0.00,3.90,57.47
0.02,3.90,57.43
0.04,3.90,57.40
0.06,3.90,57.36
0.08,3.90,57.33
0.10,3.90,57.30
0.12,3.90,57.27
0.14,3.90,57.24
0.16,3.90,57.21
0.18,3.90,57.19
0.20,3.90,57.16
0.22,3.90,57.14
0.24,3.90,57.12
0.26,3.90,57.10
0.28,3.90,57.08
0.30,3.90,57.07
0.32,3.90,57.05
0.34,3.90,57.04
0.36,3.90,57.03
0.38,3.90,57.02
0.40,3.90,57.01
0.42,3.90,57.00
0.44,3.90,57.00
0.46,3.90,57.00
0.48,3.90,56.99
0.50,3.90,56.99
0.52,3.90,56.99
0.54,3.90,57.00
0.56,3.90,57.00
0.58,3.90,57.00
0.60,3.90,57.01
0.62,3.90,57.02
0.64,3.90,57.03
0.66,3.90,57.04
0.68,3.90,57.05
0.70,3.90,57.07
0.72,3.90,57.08
0.74,3.90,57.10
0.76,3.90,57.12
0.78,3.90,57.14
0.80,3.90,57.16
0.82,3.90,57.19
0.84,3.90,57.21
0.86,3.90,57.24
0.88,3.90,57.27
0.90,3.90,57.30
0.92,3.90,57.33
0.94,3.90,57.36
0.96,3.90,57.40
0.98,3.90,57.43
1.00,3.90,57.47
1.02,3.90,57.51
1.04,3.90,57.55
1.06,3.90,57.59
1.08,3.90,57.64
1.10,3.90,57.68
1.12,3.90,57.73
1.14,3.90,57.78
1.16,3.90,57.83
1.18,3.90,57.88
1.20,3.90,57.93
1.22,3.90,57.99
1.24,3.90,58.04
1.26,3.90,58.10
1.28,3.90,58.16
1.30,3.90,58.22
1.32,3.90,58.28
1.34,3.90,58.35
1.36,3.90,58.41
1.38,3.90,58.48
1.40,3.90,58.55
1.42,3.90,58.62
1.44,3.90,58.69
1.46,3.90,58.76
1.48,3.90,58.84
1.50,3.90,58.91
1.52,3.90,58.99
1.54,3.90,59.07
1.56,3.90,59.15
1.58,3.90,59.23
1.60,3.90,59.32
1.62,3.90,59.40
1.64,3.90,59.49
1.66,3.90,59.58
1.68,3.90,59.67
1.70,3.90,59.76
1.72,3.90,59.85
1.74,3.90,59.94
1.76,3.90,60.04
1.78,3.90,60.14
1.80,3.90,60.24
1.82,3.90,60.34
1.84,3.90,60.44
1.86,3.90,60.54
1.88,3.90,60.65
1.90,3.90,60.76
1.92,3.90,60.86
1.94,3.90,60.97
1.96,3.90,61.08
1.98,3.90,61.20
2.00,3.90,61.31
2.02,3.90,61.43
2.04,3.90,61.55
2.06,3.90,61.66
2.08,3.90,61.79
2.10,3.90,61.91
2.12,3.90,62.03
2.14,3.90,62.16
2.16,3.90,62.28
2.18,3.90,62.41
2.20,3.90,62.54
2.22,3.90,62.67
2.24,3.90,62.80
2.26,3.90,62.94
2.28,3.90,63.08
2.30,3.90,63.21
2.32,3.90,63.35
2.34,3.90,63.49
2.36,3.90,63.63
2.38,3.90,63.78
2.40,3.90,63.92
2.42,3.90,64.07
2.44,3.90,64.22
2.46,3.90,64.37
2.48,3.90,64.52
2.50,3.90,64.67
2.52,3.90,64.83
2.54,3.90,64.98
2.56,3.90,65.14
2.58,3.90,65.30
2.60,3.90,65.46
2.62,3.90,65.62
2.64,3.90,65.78
2.66,3.90,65.95
2.68,3.90,66.12
2.70,3.90,66.28
2.72,3.90,66.45
2.74,3.90,66.63
2.76,3.90,66.80
2.78,3.90,66.97
2.80,3.90,67.15
2.82,3.90,67.33
2.84,3.90,67.51
2.86,3.90,67.69
2.88,3.90,67.87
2.90,3.90,68.05
2.92,3.90,68.24
2.94,3.90,68.42
2.96,3.90,68.61
2.98,3.90,68.80
3.00,3.90,68.99
3.02,3.90,69.18
3.04,3.90,69.38
3.06,3.90,69.57
3.08,3.90,69.77
3.10,3.90,69.97
3.12,3.90,70.17
3.14,3.90,70.37
3.16,3.90,70.58
3.18,3.90,70.78
3.20,3.90,70.99
3.22,3.90,71.20
3.24,3.90,71.41
3.26,3.90,71.62
3.28,3.90,71.83
3.30,3.90,72.04
3.32,3.90,72.26
3.34,3.90,72.48
3.36,3.90,72.70
3.38,3.90,72.92
3.40,3.90,73.14
3.42,3.90,73.36
3.44,3.90,73.59
3.46,3.90,73.81
3.48,3.90,74.04
3.50,3.90,74.27
3.52,3.90,74.50
3.54,3.90,74.74
3.56,3.90,74.97
3.58,3.90,75.21
3.60,3.90,75.44
3.62,3.90,75.68
3.64,3.90,75.92
3.66,3.90,76.16
3.68,3.90,76.41
3.70,3.90,76.65
3.72,3.90,76.90
3.74,3.90,77.15
3.76,3.90,77.40
3.78,3.90,77.65
3.80,3.90,77.90
3.82,3.90,78.16
3.84,3.90,78.41
3.86,3.90,78.67
3.88,3.90,78.93
3.90,3.90,79.19
3.92,3.90,79.45
3.94,3.90,79.71
3.96,3.90,79.98
3.98,3.90,80.24
4.00,3.90,80.51
0.00,3.92,57.89
0.02,3.92,57.86
0.04,3.92,57.82
0.06,3.92,57.79
0.08,3.92,57.76
0.10,3.92,57.73
0.12,3.92,57.70
0.14,3.92,57.67
0.16,3.92,57.64
0.18,3.92,57.62
0.20,3.92,57.60
0.22,3.92,57.57
0.24,3.92,57.55
0.26,3.92,57.54
0.28,3.92,57.52
0.30,3.92,57.50
0.32,3.92,57.49
0.34,3.92,57.48
0.36,3.92,57.46
0.38,3.92,57.46
0.40,3.92,57.45
0.42,3.92,57.44
0.44,3.92,57.44
0.46,3.92,57.43
0.48,3.92,57.43
0.50,3.92,57.43
0.52,3.92,57.43
0.54,3.92,57.43
0.56,3.92,57.44
0.58,3.92,57.44
0.60,3.92,57.45
0.62,3.92,57.46
0.64,3.92,57.46
0.66,3.92,57.48
0.68,3.92,57.49
0.70,3.92,57.50
0.72,3.92,57.52
0.74,3.92,57.54
0.76,3.92,57.55
0.78,3.92,57.57
0.80,3.92,57.60
0.82,3.92,57.62
0.84,3.92,57.64
0.86,3.92,57.67
0.88,3.92,57.70
0.90,3.92,57.73
0.92,3.92,57.76
0.94,3.92,57.79
0.96,3.92,57.82
0.98,3.92,57.86
1.00,3.92,57.89
1.02,3.92,57.93
1.04,3.92,57.97
1.06,3.92,58.01
1.08,3.92,58.05
1.10,3.92,58.10
1.12,3.92,58.14
1.14,3.92,58.19
1.16,3.92,58.24
1.18,3.92,58.29
1.20,3.92,58.34
1.22,3.92,58.39
1.24,3.92,58.44
1.26,3.92,58.50
1.28,3.92,58.56
1.30,3.92,58.62
1.32,3.92,58.68
1.34,3.92,58.74
1.36,3.92,58.80
1.38,3.92,58.87
1.40,3.92,58.93
1.42,3.92,59.00
1.44,3.92,59.07
1.46,3.92,59.14
1.48,3.92,59.21
1.50,3.92,59.28
1.52,3.92,59.36
1.54,3.92,59.44
1.56,3.92,59.51
1.58,3.92,59.59
1.60,3.92,59.67
1.62,3.92,59.76
1.64,3.92,59.84
1.66,3.92,59.93
1.68,3.92,60.01
1.70,3.92,60.10
1.72,3.92,60.19
1.74,3.92,60.28
1.76,3.92,60.38
1.78,3.92,60.47
1.80,3.92,60.57
1.82,3.92,60.66
1.84,3.92,60.76
1.86,3.92,60.86
1.88,3.92,60.96
1.90,3.92,61.07
1.92,3.92,61.17
1.94,3.92,61.28
1.96,3.92,61.38
1.98,3.92,61.49
2.00,3.92,61.60
2.02,3.92,61.72
2.04,3.92,61.83
2.06,3.92,61.95
2.08,3.92,62.06
2.10,3.92,62.18
2.12,3.92,62.30
2.14,3.92,62.42
2.16,3.92,62.54
2.18,3.92,62.67
2.20,3.92,62.79
2.22,3.92,62.92
2.24,3.92,63.05
2.26,3.92,63.18
2.28,3.92,63.31
2.30,3.92,63.44
2.32,3.92,63.58
2.34,3.92,63.71
2.36,3.92,63.85
2.38,3.92,63.99
2.40,3.92,64.13
2.42,3.92,64.27
2.44,3.92,64.41
2.46,3.92,64.56
2.48,3.92,64.70
2.50,3.92,64.85
2.52,3.92,65.00
2.54,3.92,65.15
2.56,3.92,65.30
2.58,3.92,65.46
2.60,3.92,65.61
2.62,3.92,65.77
2.64,3.92,65.93
2.66,3.92,66.09
2.68,3.92,66.25
2.70,3.92,66.41
2.72,3.92,66.58
2.74,3.92,66.74
2.76,3.92,66.91
2.78,3.92,67.08
2.80,3.92,67.25
2.82,3.92,67.42
2.84,3.92,67.59
2.86,3.92,67.77
2.88,3.92,67.94
2.90,3.92,68.12
2.92,3.92,68.30
2.94,3.92,68.48
2.96,3.92,68.66
2.98,3.92,68.84
3.00,3.92,69.03
3.02,3.92,69.21
3.04,3.92,69.40
3.06,3.92,69.59
3.08,3.92,69.78
3.10,3.92,69.98
3.12,3.92,70.17
3.14,3.92,70.36
3.16,3.92,70.56
3.18,3.92,70.76
3.20,3.92,70.96
3.22,3.92,71.16
3.24,3.92,71.36
3.26,3.92,71.57
3.28,3.92,71.77
3.30,3.92,71.98
3.32,3.92,72.19
3.34,3.92,72.40
3.36,3.92,72.61
3.38,3.92,72.82
3.40,3.92,73.04
3.42,3.92,73.25
3.44,3.92,73.47
3.46,3.92,73.69
3.48,3.92,73.91
3.50,3.92,74.13
3.52,3.92,74.36
3.54,3.92,74.58
3.56,3.92,74.81
3.58,3.92,75.04
3.60,3.92,75.26
3.62,3.92,75.50
3.64,3.92,75.73
3.66,3.92,75.96
3.68,3.92,76.20
3.70,3.92,76.43
3.72,3.92,76.67
3.74,3.92,76.91
3.76,3.92,77.15
3.78,3.92,77.40
3.80,3.92,77.64
3.82,3.92,77.89
3.84,3.92,78.13
3.86,3.92,78.38
3.88,3.92,78.63
3.90,3.92,78.88
3.92,3.92,79.14
3.94,3.92,79.39
3.96,3.92,79.65
3.98,3.92,79.91
4.00,3.92,80.16
0.00,3.94,58.32
0.02,3.94,58.28
0.04,3.94,58.25
0.06,3.94,58.21
0.08,3.94,58.18
0.10,3.94,58.15
0.12,3.94,58.13
0.14,3.94,58.10
0.16,3.94,58.07
0.18,3.94,58.05
0.20,3.94,58.03
0.22,3.94,58.01
0.24,3.94,57.99
0.26,3.94,57.97
0.28,3.94,57.95
0.30,3.94,57.94
0.32,3.94,57.93
0.34,3.94,57.91
0.36,3.94,57.90
0.38,3.94,57.89
0.40,3.94,57.89
0.42,3.94,57.88
0.44,3.94,57.87
0.46,3.94,57.87
0.48,3.94,57.87
0.50,3.94,57.87
0.52,3.94,57.87
0.54,3.94,57.87
0.56,3.94,57.87
0.58,3.94,57.88
0.60,3.94,57.89
0.62,3.94,57.89
0.64,3.94,57.90
0.66,3.94,57.91
0.68,3.94,57.93
0.70,3.94,57.94
0.72,3.94,57.95
0.74,3.94,57.97
0.76,3.94,57.99
0.78,3.94,58.01
0.80,3.94,58.03
0.82,3.94,58.05
0.84,3.94,58.07
0.86,3.94,58.10
0.88,3.94,58.13
0.90,3.94,58.15
0.92,3.94,58.18
0.94,3.94,58.21
0.96,3.94,58.25
0.98,3.94,58.28
1.00,3.94,58.32
1.02,3.94,58.35
1.04,3.94,58.39
1.06,3.94,58.43
1.08,3.94,58.47
1.10,3.94,58.51
1.12,3.94,58.56
1.14,3.94,58.60
1.16,3.94,58.65
1.18,3.94,58.70
1.20,3.94,58.75
1.22,3.94,58.80
1.24,3.94,58.85
1.26,3.94,58.90
1.28,3.94,58.96
1.30,3.94,59.01
1.32,3.94,59.07
1.34,3.94,59.13
1.36,3.94,59.19
1.38,3.94,59.26
1.40,3.94,59.32
1.42,3.94,59.38
1.44,3.94,59.45
1.46,3.94,59.52
1.48,3.94,59.59
1.50,3.94,59.66
1.52,3.94,59.73
1.54,3.94,59.81
1.56,3.94,59.88
1.58,3.94,59.96
1.60,3.94,60.04
1.62,3.94,60.12
1.64,3.94,60.20
1.66,3.94,60.28
1.68,3.94,60.36
1.70,3.94,60.45
1.72,3.94,60.53
1.74,3.94,60.62
1.76,3.94,60.71
1.78,3.94,60.80
1.80,3.94,60.90
1.82,3.94,60.99
1.84,3.94,61.09
1.86,3.94,61.18
1.88,3.94,61.28
1.90,3.94,61.38
1.92,3.94,61.48
1.94,3.94,61.58
1.96,3.94,61.69
1.98,3.94,61.79
2.00,3.94,61.90
2.02,3.94,62.01
2.04,3.94,62.12
2.06,3.94,62.23
2.08,3.94,62.34
2.10,3.94,62.46
2.12,3.94,62.57
2.14,3.94,62.69
2.16,3.94,62.81
2.18,3.94,62.93
2.20,3.94,63.05
2.22,3.94,63.17
2.24,3.94,63.29
2.26,3.94,63.42
2.28,3.94,63.55
2.30,3.94,63.67
2.32,3.94,63.80
2.34,3.94,63.93
2.36,3.94,64.07
2.38,3.94,64.20
2.40,3.94,64.34
2.42,3.94,64.47
2.44,3.94,64.61
2.46,3.94,64.75
2.48,3.94,64.89
2.50,3.94,65.04
2.52,3.94,65.18
2.54,3.94,65.33
2.56,3.94,65.47
2.58,3.94,65.62
2.60,3.94,65.77
2.62,3.94,65.92
2.64,3.94,66.07
2.66,3.94,66.23
2.68,3.94,66.38
2.70,3.94,66.54
2.72,3.94,66.70
2.74,3.94,66.86
2.76,3.94,67.02
2.78,3.94,67.18
2.80,3.94,67.35
2.82,3.94,67.51
2.84,3.94,67.68
2.86,3.94,67.85
2.88,3.94,68.02
2.90,3.94,68.19
2.92,3.94,68.36
2.94,3.94,68.54
2.96,3.94,68.71
2.98,3.94,68.89
3.00,3.94,69.07
3.02,3.94,69.25
3.04,3.94,69.43
3.06,3.94,69.61
3.08,3.94,69.80
3.10,3.94,69.98
3.12,3.94,70.17
3.14,3.94,70.36
3.16,3.94,70.55
3.18,3.94,70.74
3.20,3.94,70.93
3.22,3.94,71.13
3.24,3.94,71.32
3.26,3.94,71.52
3.28,3.94,71.72
3.30,3.94,71.92
3.32,3.94,72.12
3.34,3.94,72.32
3.36,3.94,72.53
3.38,3.94,72.73
3.40,3.94,72.94
3.42,3.94,73.15
3.44,3.94,73.36
3.46,3.94,73.57
3.48,3.94,73.78
3.50,3.94,74.00
3.52,3.94,74.21
3.54,3.94,74.43
3.56,3.94,74.65
3.58,3.94,74.87
3.60,3.94,75.09
3.62,3.94,75.31
3.64,3.94,75.54
3.66,3.94,75.76
3.68,3.94,75.99
3.70,3.94,76.22
3.72,3.94,76.45
3.74,3.94,76.68
3.76,3.94,76.91
3.78,3.94,77.15
3.80,3.94,77.38
3.82,3.94,77.62
3.84,3.94,77.86
3.86,3.94,78.10
3.88,3.94,78.34
3.90,3.94,78.58
3.92,3.94,78.83
3.94,3.94,79.07
3.96,3.94,79.32
3.98,3.94,79.57
4.00,3.94,79.82
0.00,3.96,58.74
0.02,3.96,58.71
0.04,3.96,58.67
0.06,3.96,58.64
0.08,3.96,58.61
0.10,3.96,58.59
0.12,3.96,58.56
0.14,3.96,58.53
0.16,3.96,58.51
0.18,3.96,58.49
0.20,3.96,58.46
0.22,3.96,58.44
0.24,3.96,58.43
0.26,3.96,58.41
0.28,3.96,58.39
0.30,3.96,58.38
0.32,3.96,58.37
0.34,3.96,58.35
0.36,3.96,58.34
0.38,3.96,58.33
0.40,3.96,58.33
0.42,3.96,58.32
0.44,3.96,58.32
0.46,3.96,58.31
0.48,3.96,58.31
0.50,3.96,58.31
0.52,3.96,58.31
0.54,3.96,58.31
0.56,3.96,58.32
0.58,3.96,58.32
0.60,3.96,58.33
0.62,3.96,58.33
0.64,3.96,58.34
0.66,3.96,58.35
0.68,3.96,58.37
0.70,3.96,58.38
0.72,3.96,58.39
0.74,3.96,58.41
0.76,3.96,58.43
0.78,3.96,58.44
0.80,3.96,58.46
0.82,3.96,58.49
0.84,3.96,58.51
0.86,3.96,58.53
0.88,3.96,58.56
0.90,3.96,58.59
0.92,3.96,58.61
0.94,3.96,58.64
0.96,3.96,58.67
0.98,3.96,58.71
1.00,3.96,58.74
1.02,3.96,58.78
1.04,3.96,58.81
1.06,3.96,58.85
1.08,3.96,58.89
1.10,3.96,58.93
1.12,3.96,58.97
1.14,3.96,59.02
1.16,3.96,59.06
1.18,3.96,59.11
1.20,3.96,59.16
1.22,3.96,59.20
1.24,3.96,59.26
1.26,3.96,59.31
1.28,3.96,59.36
1.30,3.96,59.42
1.32,3.96,59.47
1.34,3.96,59.53
1.36,3.96,59.59
1.38,3.96,59.65
1.40,3.96,59.71
1.42,3.96,59.77
1.44,3.96,59.84
1.46,3.96,59.90
1.48,3.96,59.97
1.50,3.96,60.04
1.52,3.96,60.11
1.54,3.96,60.18
1.56,3.96,60.25
1.58,3.96,60.32
1.60,3.96,60.40
1.62,3.96,60.48
1.64,3.96,60.55
1.66,3.96,60.63
1.68,3.96,60.72
1.70,3.96,60.80
1.72,3.96,60.88
1.74,3.96,60.97
1.76,3.96,61.05
1.78,3.96,61.14
1.80,3.96,61.23
1.82,3.96,61.32
1.84,3.96,61.41
1.86,3.96,61.51
1.88,3.96,61.60
1.90,3.96,61.70
1.92,3.96,61.79
1.94,3.96,61.89
1.96,3.96,61.99
1.98,3.96,62.09
2.00,3.96,62.20
2.02,3.96,62.30
2.04,3.96,62.41
2.06,3.96,62.51
2.08,3.96,62.62
2.10,3.96,62.73
2.12,3.96,62.84
2.14,3.96,62.96
2.16,3.96,63.07
2.18,3.96,63.19
2.20,3.96,63.30
2.22,3.96,63.42
2.24,3.96,63.54
2.26,3.96,63.66
2.28,3.96,63.78
2.30,3.96,63.91
2.32,3.96,64.03
2.34,3.96,64.16
2.36,3.96,64.29
2.38,3.96,64.42
2.40,3.96,64.55
2.42,3.96,64.68
2.44,3.96,64.81
2.46,3.96,64.95
2.48,3.96,65.08
2.50,3.96,65.22
2.52,3.96,65.36
2.54,3.96,65.50
2.56,3.96,65.64
2.58,3.96,65.79
2.60,3.96,65.93
2.62,3.96,66.08
2.64,3.96,66.22
2.66,3.96,66.37
2.68,3.96,66.52
2.70,3.96,66.67
2.72,3.96,66.83
2.74,3.96,66.98
2.76,3.96,67.14
2.78,3.96,67.29
2.80,3.96,67.45
2.82,3.96,67.61
2.84,3.96,67.77
2.86,3.96,67.93
2.88,3.96,68.10
2.90,3.96,68.26
2.92,3.96,68.43
2.94,3.96,68.60
2.96,3.96,68.77
2.98,3.96,68.94
3.00,3.96,69.11
3.02,3.96,69.28
3.04,3.96,69.46
3.06,3.96,69.63
3.08,3.96,69.81
3.10,3.96,69.99
3.12,3.96,70.17
3.14,3.96,70.35
3.16,3.96,70.54
3.18,3.96,70.72
3.20,3.96,70.91
3.22,3.96,71.09
3.24,3.96,71.28
3.26,3.96,71.47
3.28,3.96,71.66
3.30,3.96,71.86
3.32,3.96,72.05
3.34,3.96,72.25
3.36,3.96,72.44
3.38,3.96,72.64
3.40,3.96,72.84
3.42,3.96,73.04
3.44,3.96,73.25
3.46,3.96,73.45
3.48,3.96,73.65
3.50,3.96,73.86
3.52,3.96,74.07
3.54,3.96,74.28
3.56,3.96,74.49
3.58,3.96,74.70
3.60,3.96,74.92
3.62,3.96,75.13
3.64,3.96,75.35
3.66,3.96,75.56
3.68,3.96,75.78
3.70,3.96,76.00
3.72,3.96,76.23
3.74,3.96,76.45
3.76,3.96,76.67
3.78,3.96,76.90
3.80,3.96,77.13
3.82,3.96,77.36
3.84,3.96,77.59
3.86,3.96,77.82
3.88,3.96,78.05
3.90,3.96,78.28
3.92,3.96,78.52
3.94,3.96,78.76
3.96,3.96,79.00
3.98,3.96,79.24
4.00,3.96,79.48
0.00,3.98,59.17
0.02,3.98,59.14
0.04,3.98,59.11
