重庆北泉风景区,2022-02-17IP属地：未知,环境：真的没有环境可言，可能我觉得300多的温泉，应该是要对得起这个价格，真心的受伤了。 服务：完全没有服务可言，一点钟开始，居然不提前打开空调，这么冷的冬天，换泳衣太凉了，浴袍就是一大堆放在那里，自己去拿，浴巾硬帮帮的，烂了都在使用。 设施设备：陈旧，陈旧，陈旧，吹风机坏的，洗发水男士头发都没有办法梳直，女士有护发素，但是根本没撒用，润肤露几瓶放在那里，一滴都挤不出来，这是什么样的服务，体验，真的很想问商家，你对得起这个价格不。
重庆北泉风景区,2020-12-07IP属地：未知,值得去感受一下。
重庆北泉风景区,2021-01-26IP属地：未知,服务水准不及从前性价比低，有待改进，可玩性低，
重庆北泉风景区,2017-02-25IP属地：未知,很对年前，周日我经常去玩，拍照留影。事隔多年居然变成酒店，无法进去。简直是莫名其妙。国家资源怎么能够圈起来。真非常遗憾！
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人，
重庆北泉风景区,2018-02-12IP属地：未知,风景怡人，春天鲜花盛开，泡温泉好地方
重庆北泉风景区,2021-01-23IP属地：未知,挺好的，不挤。泡了俩小时人都快酥了
重庆北泉风景区,2020-10-11IP属地：未知,景色不错，体验很好，人少更有意思
重庆北泉风景区,2021-02-23IP属地：未知,走小众路线有逼格是好事，但服务真的需要改进，进来后都不熟悉路也不知道哪个池子没有人，服务员也不主动带一下。感觉这个地方超过50个人就显得拥挤了有待改进，可玩性低，
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人。
重庆北泉风景区,2022-02-17IP属地：未知,环境：真的没有环境可言，可能我觉得300多的温泉，应该是要对得起这个价格，真心的受伤了。 服务：完全没有服务可言，一点钟开始，居然不提前打开空调，这么冷的冬天，换泳衣太凉了，浴袍就是一大堆放在那里，自己去拿，浴巾硬帮帮的，烂了都在使用。 设施设备：陈旧，陈旧，陈旧，吹风机坏的，洗发水男士头发都没有办法梳直，女士有护发素，但是根本没撒用，润肤露几瓶放在那里，一滴都挤不出来，这是什么样的服务，体验，真的很想问商家，你对得起这个价格不。
重庆北泉风景区,2020-12-07IP属地：未知,值得去感受一下。
重庆北泉风景区,2021-01-26IP属地：未知,服务水准不及从前性价比低，有待改进，可玩性低，
重庆北泉风景区,2017-02-25IP属地：未知,很对年前，周日我经常去玩，拍照留影。事隔多年居然变成酒店，无法进去。简直是莫名其妙。国家资源怎么能够圈起来。真非常遗憾！
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人，
重庆北泉风景区,2018-02-12IP属地：未知,风景怡人，春天鲜花盛开，泡温泉好地方
重庆北泉风景区,2021-01-23IP属地：未知,挺好的，不挤。泡了俩小时人都快酥了
重庆北泉风景区,2020-10-11IP属地：未知,景色不错，体验很好，人少更有意思
重庆北泉风景区,2021-02-23IP属地：未知,走小众路线有逼格是好事，但服务真的需要改进，进来后都不熟悉路也不知道哪个池子没有人，服务员也不主动带一下。感觉这个地方超过50个人就显得拥挤了有待改进，可玩性低，
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人。
重庆北泉风景区,2022-02-17IP属地：未知,环境：真的没有环境可言，可能我觉得300多的温泉，应该是要对得起这个价格，真心的受伤了。 服务：完全没有服务可言，一点钟开始，居然不提前打开空调，这么冷的冬天，换泳衣太凉了，浴袍就是一大堆放在那里，自己去拿，浴巾硬帮帮的，烂了都在使用。 设施设备：陈旧，陈旧，陈旧，吹风机坏的，洗发水男士头发都没有办法梳直，女士有护发素，但是根本没撒用，润肤露几瓶放在那里，一滴都挤不出来，这是什么样的服务，体验，真的很想问商家，你对得起这个价格不。
重庆北泉风景区,2020-12-07IP属地：未知,值得去感受一下。
重庆北泉风景区,2021-01-26IP属地：未知,服务水准不及从前性价比低，有待改进，可玩性低，
重庆北泉风景区,2017-02-25IP属地：未知,很对年前，周日我经常去玩，拍照留影。事隔多年居然变成酒店，无法进去。简直是莫名其妙。国家资源怎么能够圈起来。真非常遗憾！
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人，
重庆北泉风景区,2018-02-12IP属地：未知,风景怡人，春天鲜花盛开，泡温泉好地方
重庆北泉风景区,2021-01-23IP属地：未知,挺好的，不挤。泡了俩小时人都快酥了
重庆北泉风景区,2020-10-11IP属地：未知,景色不错，体验很好，人少更有意思
重庆北泉风景区,2021-02-23IP属地：未知,走小众路线有逼格是好事，但服务真的需要改进，进来后都不熟悉路也不知道哪个池子没有人，服务员也不主动带一下。感觉这个地方超过50个人就显得拥挤了有待改进，可玩性低，
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人。
重庆北泉风景区,2022-02-17IP属地：未知,环境：真的没有环境可言，可能我觉得300多的温泉，应该是要对得起这个价格，真心的受伤了。 服务：完全没有服务可言，一点钟开始，居然不提前打开空调，这么冷的冬天，换泳衣太凉了，浴袍就是一大堆放在那里，自己去拿，浴巾硬帮帮的，烂了都在使用。 设施设备：陈旧，陈旧，陈旧，吹风机坏的，洗发水男士头发都没有办法梳直，女士有护发素，但是根本没撒用，润肤露几瓶放在那里，一滴都挤不出来，这是什么样的服务，体验，真的很想问商家，你对得起这个价格不。
重庆北泉风景区,2020-12-07IP属地：未知,值得去感受一下。
重庆北泉风景区,2021-01-26IP属地：未知,服务水准不及从前性价比低，有待改进，可玩性低，
重庆北泉风景区,2017-02-25IP属地：未知,很对年前，周日我经常去玩，拍照留影。事隔多年居然变成酒店，无法进去。简直是莫名其妙。国家资源怎么能够圈起来。真非常遗憾！
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人，
重庆北泉风景区,2018-02-12IP属地：未知,风景怡人，春天鲜花盛开，泡温泉好地方
重庆北泉风景区,2021-01-23IP属地：未知,挺好的，不挤。泡了俩小时人都快酥了
重庆北泉风景区,2020-10-11IP属地：未知,景色不错，体验很好，人少更有意思
重庆北泉风景区,2021-02-23IP属地：未知,走小众路线有逼格是好事，但服务真的需要改进，进来后都不熟悉路也不知道哪个池子没有人，服务员也不主动带一下。感觉这个地方超过50个人就显得拥挤了有待改进，可玩性低，
重庆北泉风景区,2018-03-13IP属地：未知,地处缙云山脚，老牌温泉之一，景色怡人。
重庆北泉风景区,2022-02-17IP属地：未知,环境：真的没有环境可言，可能我觉得300多的温泉，应该是要对得起这个价格，真心的受伤了。 服务：完全没有服务可言，一点钟开始，居然不提前打开空调，这么冷的冬天，换泳衣太凉了，浴袍就是一大堆放在那里，自己去拿，浴巾硬帮帮的，烂了都在使用。 设施设备：陈旧，陈旧，陈旧，吹风机坏的，洗发水男士头发都没有办法梳直，女士有护发素，但是根本没撒用，润肤露几瓶放在那里，一滴都挤不出来，这是什么样的服务，体验，真的很想问商家，你对得起这个价格不。
重庆北泉风景区,2020-12-07IP属地：未知,值得去感受一下。
重庆北泉风景区,2021-01-26IP属地：未知,服务水准不及从前性价比低，有待改进，可玩性低，
重庆北泉风景区,2017-02-25IP属地：未知,很对年前，周日我经常去玩，拍照留影。事隔多年居然变成酒店，无法进去。简直是莫名其妙。国家资源怎么能够圈起来。真非常遗憾！
景点,日期,用户评论
景点,日期,用户评论
重庆人民大礼堂及人民广场,2024-05-14IP属地：重庆,重庆人民大礼堂非常像北京的天坛，非常的巍峨壮观。晚上灯光开启更是璀璨夺目。如果要进到里面参观，门票是8块。对面就是重庆博物馆，又叫重庆三峡博物馆。
重庆人民大礼堂及人民广场,2024-06-19IP属地：重庆,拍照好看，建筑形制好看，色彩也好，推荐在重庆博物馆门口多拍几张照片。
重庆人民大礼堂及人民广场,2024-03-04IP属地：重庆,"重庆市人民大礼堂是重庆解放以后政府主持兴建的第一个重大建筑。解放初期的重庆,是我国西南行政区党政领导机关所在地,作为西南地区的政治经济文化中心,常有外事接待活动及重大会议召开,与此不相匹配的是,当时并没有一个能够容纳上千人的大型会议举办场所,也没有一所稍微像样的可供接待内外宾客下榻的招待所,因此,在西南军政委员会主要领导人刘伯承、邓小平、贺龙等的主持下,于1951年果断地做出决定,立即筹建一座能够容纳数千人集会的大礼堂和附建一个招待所。于是,1951年6月动工,历时近三年,我们眼前这座庄严、华丽的精美古典建筑终于在1954年4月落成。重庆市人民大礼堂建成后,不仅成为了重庆当之无愧的地标性建筑,还被誉为20世纪新中国十大建筑物之一。1987年,一部由英国皇家建筑师学会和伦敦大学著名专家教授共同编撰出版的经典著作比较建筑史问世,它首次向世界介绍了中华人民共和国成立后我国的43项著名建筑,其中重庆市人民大礼堂排名第二,可见其在人类建筑史上的重要地位。除此之外,它还先后入选中国二十世纪建筑遗产、亚洲二十世纪十大经典建筑名录,能够获得这么多高档次的评价和肯定,在重庆的建筑中可以说是独一无二的。大礼堂正对着的这一大片广场则是1997年6月重庆成立直辖市时修建的,当时为了顺应民心,市委市政府做出了拆除人民大礼堂围墙,建设人民广场的重大决定,企业、市民自发组织踊跃捐款,仅用一百天时间广场就建成了,是真正名副其实的人民广场。大礼堂及人民广场总占地面积为6.6万平方米。"
重庆人民大礼堂及人民广场,2022-09-02IP属地：山东,重庆人民大礼堂内部空间呈圆形弯顶，高敞雄阔，自然采光通风。它是中国传统民族形式建筑与西方建筑的大跨度空间结构巧妙结合的杰作。
重庆人民大礼堂及人民广场,2023-04-29IP属地：山东,20230420下午： 1、“重庆市人民大礼堂”是重庆市地标性建筑，是一座精美的仿明清风格建筑，外形酷似北京天坛“祈年殿”，始建于1951年，原名“西南军政大会堂”，1954年更名为“西南行政委员会大礼堂”，牌匾由贺龙元帅亲笔题写，1955年改为现名，是重庆市召开人代会和党代会的场所，多任国家领导人曾莅临视察，也接待过美国总统、日本首相、柬埔寨国王等外国元首的到访，平日是国内国外著名艺术家的表演场，接待过多国的文化使团，4层的礼堂内可容纳3400人。 ①地址：重庆市渝中区人民路173号 ②交通：公交直达，开车很好停。 ③旺季：无。 ④用时：1小时。 ⑤注意事项：大礼堂对面是4A景区“三峡博物馆”，两个景区一般安排同往。 2、景区可供参观的结构很简单，只有一座大礼堂，东楼、南楼北楼（长廊式）不开放。进入礼堂，通过一段庄重肃穆的阶梯后到达礼堂一楼，怕累的话两侧有扶梯。一楼走廊上挂有重庆市各项重要会议和仪式、国内外艺术团在礼堂表演的图文介绍，例如重庆直辖市挂牌仪式、德国柏林交响乐团、2005年亚太城市市长峰会“庆铃之声”文艺晚会《共同家园》、2006年中国三峡旅游节暨国际旅游小姐冠军总决赛、“群星璀璨百老汇”世纪歌舞盛典等。 3、礼堂共有4层，二楼的走廊里是金石文化展“拓古阐幽《金石同辉—全国名家拓片题跋邀请展》”；三楼是大礼堂兴建的全过程，包括1997年以来的一、二、三期及后续的维修改造，增建“人民广场”与大礼堂衔接，使之成为集文化、休闲、健身、接待于一体的开放式景区，正式对市民和游客开放；四楼走廊里无展览，此层是居高临下俯瞰大礼堂的最高层楼；五层是露天平台，但铁门锁着不开放。 4、回到一楼大礼堂内，礼堂内的座椅、台柱等设施原为昂贵的金丝楠木，后来礼堂曾经历两次火灾，便采用钢筋混凝土的材质。大礼堂内部空间宽广、威严气派。一楼观众席正门入口处的左右两侧，分别挂有钦定大礼堂设计方案的西南地区领导人合影（从左到右为：刘文辉、龙云、熊克武、刘伯承、贺龙、王维舟、邓小平），和大礼堂设计者、当代著名建筑师张家德手绘的《西南军政大会堂彩绘图》，该作品是拍摄的照片，原画作已由张家德的子女捐赠给博物馆收藏。人民广场上立有张家德的铜像。 5、要拍大礼堂全貌最好到正门外的人民广场，或者是上到三峡博物馆的石台上，能拍到富丽堂皇的大牌坊… 字数超限，在最后一张图片里继续。
